,Price,Room type,Person capacity,Longitude,Latitude,City,Neighbourhood
5558,126.72,Private room,2,12.45843,41.909690000000005,Rome,I Centro Storico
5559,184.46,Entire home,4,12.46417,41.92682,Rome,II Parioli/Nomentano
5560,173.01,Entire home,4,12.47828,41.90536,Rome,I Centro Storico
5561,207.61,Private room,2,12.50129,41.90706,Rome,I Centro Storico
5562,149.86,Entire home,2,12.467,41.887,Rome,I Centro Storico
5563,103.8,Entire home,2,12.521,41.931,Rome,II Parioli/Nomentano
5564,207.61,Entire home,4,12.47,41.891000000000005,Rome,I Centro Storico
5565,276.58,Entire home,5,12.49325,41.90203,Rome,I Centro Storico
5566,184.46,Entire home,6,12.505999999999998,41.879,Rome,VII San Giovanni/Cinecittà
5567,115.49,Private room,2,12.521,41.931,Rome,II Parioli/Nomentano
5568,173.01,Entire home,3,12.47256,41.8642,Rome,XI Arvalia/Portuense
5569,261.38,Entire home,5,12.45349,41.91344,Rome,I Centro Storico
5570,222.34,Entire home,4,12.494000000000002,41.896,Rome,I Centro Storico
5571,69.2,Private room,2,12.51411,41.83347,Rome,VIII Appia Antica
5572,166.93,Private room,2,12.46934,41.89848,Rome,I Centro Storico
5573,103.8,Private room,2,12.52091,41.87964,Rome,VII San Giovanni/Cinecittà
5574,115.26,Entire home,2,12.56591,41.8893,Rome,V Prenestino/Centocelle
5575,218.83,Entire home,4,12.47341,41.87108,Rome,VIII Appia Antica
5576,218.83,Entire home,4,12.45719,41.90705,Rome,I Centro Storico
5577,392.07,Entire home,6,12.48569,41.90565,Rome,I Centro Storico
5578,184.46,Private room,2,12.52773,41.9108,Rome,II Parioli/Nomentano
5579,260.44,Entire home,4,12.468,41.897,Rome,I Centro Storico
5580,110.58,Private room,2,12.50182,41.89881,Rome,I Centro Storico
5581,112.92,Private room,3,12.5382,41.90869,Rome,IV Tiburtina
5582,138.41,Private room,2,12.466,41.909,Rome,I Centro Storico
5583,196.15,Entire home,2,12.47143,41.89979,Rome,I Centro Storico
5584,200.59,Entire home,4,12.47,41.891000000000005,Rome,I Centro Storico
5585,231.69,Entire home,5,12.475,41.902,Rome,I Centro Storico
5586,196.15,Entire home,5,12.446,41.896,Rome,XIII Aurelia
5587,297.38,Entire home,2,12.476,41.894,Rome,I Centro Storico
5588,236.13,Entire home,4,12.452,41.898,Rome,XIII Aurelia
5589,276.58,Entire home,4,12.45119,41.87124,Rome,XII Monte Verde
5590,76.22,Private room,2,12.46574,41.91234,Rome,I Centro Storico
5591,219.06,Entire home,4,12.47938,41.90604,Rome,I Centro Storico
5592,132.56,Private room,2,12.51391,41.89156,Rome,I Centro Storico
5593,283.59,Entire home,6,12.52689,41.88308,Rome,VII San Giovanni/Cinecittà
5594,235.2,Entire home,4,12.462,41.909,Rome,I Centro Storico
5595,97.73,Private room,2,12.501,41.906000000000006,Rome,I Centro Storico
5596,195.92,Entire home,4,12.50891,41.8934,Rome,I Centro Storico
5597,246.65,Entire home,4,12.47546,41.89653,Rome,I Centro Storico
5598,165.99,Entire home,4,12.4746,41.88102,Rome,I Centro Storico
5599,145.19,Entire home,4,12.47501,41.88206,Rome,I Centro Storico
5600,196.15,Entire home,4,12.49692,41.89739,Rome,I Centro Storico
5601,126.72,Private room,3,12.4463,41.90531,Rome,I Centro Storico
5602,206.44,Entire home,6,12.454,41.872,Rome,XII Monte Verde
5603,83.0,Private room,2,12.56151,41.86064,Rome,VII San Giovanni/Cinecittà
5604,285.93,Private room,2,12.45512,41.91038,Rome,I Centro Storico
5605,195.92,Private room,2,12.49989,41.91187,Rome,II Parioli/Nomentano
5606,195.92,Entire home,4,12.44787,41.92279,Rome,XIV Monte Mario
5607,190.07,Entire home,5,12.4667,41.88224,Rome,XII Monte Verde
5608,103.8,Private room,2,12.51021,41.87795,Rome,VII San Giovanni/Cinecittà
5609,103.8,Private room,2,12.50786,41.87811,Rome,VII San Giovanni/Cinecittà
5610,241.98,Entire home,4,12.51969,41.92317,Rome,II Parioli/Nomentano
5611,149.86,Entire home,2,12.53832,41.9074,Rome,IV Tiburtina
5612,297.38,Entire home,4,12.470999999999998,41.893,Rome,I Centro Storico
5613,103.8,Private room,2,12.50037,41.90809,Rome,I Centro Storico
5614,178.62,Entire home,3,12.50899,41.8955,Rome,I Centro Storico
5615,227.01,Entire home,4,12.48876,41.89302,Rome,I Centro Storico
5616,149.86,Entire home,4,12.523,41.928,Rome,II Parioli/Nomentano
5617,1073.34,Entire home,4,12.489,41.903,Rome,I Centro Storico
5618,179.79,Entire home,4,12.51463,41.8957,Rome,II Parioli/Nomentano
5619,311.18,Entire home,6,12.4705,41.90099,Rome,I Centro Storico
5620,126.72,Entire home,2,12.52624,41.87324,Rome,VII San Giovanni/Cinecittà
5621,441.63,Entire home,6,12.47718,41.89942,Rome,I Centro Storico
5622,98.66,Private room,2,12.50171,41.90786,Rome,I Centro Storico
5623,168.56,Entire home,5,12.5434,41.94623,Rome,III Monte Sacro
5624,126.72,Private room,2,12.50202,41.90454,Rome,I Centro Storico
5625,190.07,Entire home,4,12.49906,41.8952,Rome,I Centro Storico
5626,138.41,Private room,2,12.49473,41.90243,Rome,I Centro Storico
5627,177.21,Entire home,4,12.46847,41.89111,Rome,I Centro Storico
5628,186.57,Private room,4,12.50427,41.90224,Rome,I Centro Storico
5629,132.56,Entire home,4,12.56815,41.87993,Rome,V Prenestino/Centocelle
5630,112.92,Private room,2,12.50543,41.88881,Rome,I Centro Storico
5631,136.07,Private room,2,12.50578,41.88743,Rome,I Centro Storico
5632,201.76,Entire home,6,12.45478,41.9112,Rome,I Centro Storico
5633,205.04,Entire home,4,12.468,41.867,Rome,XI Arvalia/Portuense
5634,154.54,Entire home,4,12.51814,41.88655,Rome,VII San Giovanni/Cinecittà
5635,184.46,Entire home,2,12.488,41.905,Rome,I Centro Storico
5636,138.17,Entire home,3,12.41652,41.93105,Rome,XIV Monte Mario
5637,388.56,Entire home,4,12.47341,41.89588,Rome,I Centro Storico
5638,276.58,Entire home,4,12.46986,41.88794,Rome,I Centro Storico
5639,131.39,Private room,2,12.45412,41.90845,Rome,I Centro Storico
5640,126.72,Entire home,4,12.46774,41.86396,Rome,XI Arvalia/Portuense
5641,146.35,Private room,3,12.45545,41.9076,Rome,I Centro Storico
5642,724.05,Private room,3,12.489,41.903,Rome,I Centro Storico
5643,1244.94,Entire home,6,12.48892,41.90827,Rome,I Centro Storico
5644,184.46,Entire home,4,12.475,41.914,Rome,II Parioli/Nomentano
5645,247.59,Entire home,4,12.47524,41.91407,Rome,II Parioli/Nomentano
5646,235.2,Entire home,6,12.46051,41.91176,Rome,I Centro Storico
5647,185.63,Entire home,2,12.50088,41.88749,Rome,I Centro Storico
5648,403.29,Entire home,6,12.47765,41.89438,Rome,I Centro Storico
5649,107.31,Private room,3,12.50662,41.90393,Rome,I Centro Storico
5650,217.89,Entire home,4,12.45459,41.91234,Rome,I Centro Storico
5651,143.08,Private room,2,12.50634,41.90294,Rome,I Centro Storico
5652,92.11,Private room,2,12.50576,41.90419,Rome,I Centro Storico
5653,92.11,Private room,2,12.50663,41.90385,Rome,I Centro Storico
5654,92.11,Private room,2,12.50527,41.90363,Rome,I Centro Storico
5655,322.87,Entire home,6,12.48,41.906000000000006,Rome,I Centro Storico
5656,247.59,Entire home,3,12.47448,41.91451,Rome,II Parioli/Nomentano
5657,311.18,Entire home,4,12.50869,41.91366,Rome,II Parioli/Nomentano
5658,80.66,Private room,2,12.565,41.88,Rome,V Prenestino/Centocelle
5659,138.41,Private room,2,12.46492,41.9108,Rome,I Centro Storico
5660,201.76,Entire home,4,12.48132,41.86009,Rome,VIII Appia Antica
5661,96.79,Private room,2,12.50587,41.89754,Rome,I Centro Storico
5662,87.44,Private room,2,12.50582,41.8966,Rome,I Centro Storico
5663,380.38,Entire home,4,12.47522,41.89736,Rome,I Centro Storico
5664,345.78,Entire home,5,12.479,41.909,Rome,I Centro Storico
5665,207.61,Entire home,6,12.51585,41.92857,Rome,II Parioli/Nomentano
5666,230.52,Entire home,6,12.44885,41.91065,Rome,I Centro Storico
5667,66.86,Private room,2,12.53623,41.90727,Rome,IV Tiburtina
5668,239.64,Entire home,5,12.47885,41.88752,Rome,I Centro Storico
5669,103.8,Private room,2,12.50074,41.88372,Rome,I Centro Storico
5670,256.94,Entire home,4,12.51686,41.8866,Rome,VII San Giovanni/Cinecittà
5671,193.58,Entire home,2,12.4867,41.89485,Rome,I Centro Storico
5672,115.26,Private room,2,12.50761,41.88814,Rome,I Centro Storico
5673,182.36,Entire home,4,12.45186,41.88121,Rome,XII Monte Verde
5674,213.22,Entire home,4,12.47,41.865,Rome,XI Arvalia/Portuense
5675,182.12,Entire home,4,12.48409,41.86553,Rome,VIII Appia Antica
5676,103.8,Private room,2,12.51666,41.88585,Rome,VII San Giovanni/Cinecittà
5677,126.72,Private room,2,12.51633,41.88604,Rome,VII San Giovanni/Cinecittà
5678,195.92,Entire home,4,12.45049,41.87222,Rome,XII Monte Verde
5679,193.58,Entire home,3,12.468,41.867,Rome,XI Arvalia/Portuense
5680,292.94,Entire home,4,12.47913,41.9085,Rome,I Centro Storico
5681,193.58,Entire home,4,12.44705,41.909290000000006,Rome,I Centro Storico
5682,138.17,Entire home,3,12.46856,41.89152,Rome,I Centro Storico
5683,122.27,Private room,3,12.53783,41.90847,Rome,IV Tiburtina
5684,182.12,Entire home,4,12.4579,41.89595,Rome,XIII Aurelia
5685,228.18,Private room,4,12.465,41.901,Rome,I Centro Storico
5686,205.04,Private room,2,12.465,41.901,Rome,I Centro Storico
5687,194.75,Private room,2,12.49691,41.91063,Rome,I Centro Storico
5688,219.06,Entire home,4,12.4739,41.91502,Rome,II Parioli/Nomentano
5689,275.41,Entire home,4,12.493,41.892,Rome,I Centro Storico
5690,156.87,Entire home,4,12.48272,41.87403,Rome,I Centro Storico
5691,132.79,Entire home,2,12.518,41.898,Rome,II Parioli/Nomentano
5692,273.07,Entire home,4,12.50289,41.91442,Rome,II Parioli/Nomentano
5693,251.33,Entire home,3,12.47611,41.90107,Rome,I Centro Storico
5694,251.09,Entire home,6,12.477,41.879,Rome,I Centro Storico
5695,317.02,Entire home,5,12.5033,41.91617,Rome,II Parioli/Nomentano
5696,195.92,Entire home,3,12.47099,41.88612,Rome,I Centro Storico
5697,216.73,Entire home,4,12.469,41.898,Rome,I Centro Storico
5698,103.8,Private room,3,12.50368,41.89711,Rome,I Centro Storico
5699,207.61,Entire home,6,12.54203,41.93952,Rome,III Monte Sacro
5700,138.41,Entire home,6,12.447,41.869,Rome,XII Monte Verde
5701,213.22,Entire home,4,12.44697,41.91005,Rome,I Centro Storico
5702,295.05,Entire home,4,12.52,41.935,Rome,II Parioli/Nomentano
5703,314.68,Entire home,3,12.48957,41.90786,Rome,I Centro Storico
5704,265.12,Entire home,4,12.477,41.878,Rome,I Centro Storico
5705,298.55,Entire home,6,12.52,41.88,Rome,VII San Giovanni/Cinecittà
5706,282.19,Entire home,4,12.47192,41.89072,Rome,I Centro Storico
5707,143.08,Private room,2,12.47622,41.88965,Rome,I Centro Storico
5708,103.8,Private room,3,12.50023,41.90651,Rome,I Centro Storico
5709,207.61,Entire home,4,12.52505,41.88977,Rome,V Prenestino/Centocelle
5710,331.99,Entire home,3,12.453,41.90861,Rome,I Centro Storico
5711,265.12,Entire home,3,12.46099,41.9266,Rome,II Parioli/Nomentano
5712,173.01,Private room,2,12.49131,41.909690000000005,Rome,I Centro Storico
5713,285.69,Entire home,6,12.50171,41.89909,Rome,I Centro Storico
5714,368.69,Entire home,4,12.477,41.893,Rome,I Centro Storico
5715,145.19,Entire home,3,12.45346,41.89546,Rome,XIII Aurelia
5716,103.8,Private room,4,12.50142,41.9075,Rome,I Centro Storico
5717,98.66,Private room,4,12.501,41.907,Rome,I Centro Storico
5718,207.61,Entire home,3,12.45591,41.90917,Rome,I Centro Storico
5719,783.67,Entire home,6,12.49076,41.90838,Rome,I Centro Storico
5720,234.03,Entire home,5,12.483,41.858,Rome,VIII Appia Antica
5721,175.34,Private room,2,12.465,41.901,Rome,I Centro Storico
5722,258.11,Entire home,4,12.46969,41.90107,Rome,I Centro Storico
5723,587.75,Entire home,4,12.481,41.906000000000006,Rome,I Centro Storico
5724,219.06,Entire home,5,12.458,41.908,Rome,I Centro Storico
5725,115.26,Private room,2,12.49936,41.9037,Rome,I Centro Storico
5726,207.61,Entire home,4,12.50892,41.88844,Rome,I Centro Storico
5727,155.47,Private room,2,12.52073,41.91221,Rome,II Parioli/Nomentano
5728,175.34,Entire home,3,12.47909,41.910340000000005,Rome,I Centro Storico
5729,125.78,Private room,2,12.502,41.88399999999999,Rome,I Centro Storico
5730,110.58,Private room,2,12.50374,41.90151,Rome,I Centro Storico
5731,126.72,Private room,2,12.518,41.898,Rome,II Parioli/Nomentano
5732,570.45,Entire home,6,12.47065,41.89488,Rome,I Centro Storico
5733,173.01,Entire home,3,12.470999999999998,41.889,Rome,I Centro Storico
5734,271.9,Entire home,4,12.473,41.895,Rome,I Centro Storico
5735,268.63,Entire home,5,12.47044,41.89486,Rome,I Centro Storico
5736,110.58,Private room,2,12.50544,41.87404,Rome,VII San Giovanni/Cinecittà
5737,126.72,Private room,3,12.45323,41.91166,Rome,I Centro Storico
5738,293.88,Entire home,5,12.47472,41.91213,Rome,II Parioli/Nomentano
5739,193.58,Entire home,6,12.49383,41.85989,Rome,VIII Appia Antica
5740,207.61,Entire home,2,12.46484,41.9244,Rome,II Parioli/Nomentano
5741,98.66,Private room,3,12.501,41.907,Rome,I Centro Storico
5742,98.66,Private room,2,12.501,41.907,Rome,I Centro Storico
5743,122.27,Private room,2,12.46909,41.88025,Rome,XII Monte Verde
5744,108.25,Entire home,4,12.449000000000002,41.877,Rome,XII Monte Verde
5745,195.92,Private room,2,12.49191,41.90326,Rome,I Centro Storico
5746,243.61,Entire home,4,12.47852,41.906490000000005,Rome,I Centro Storico
5747,126.72,Private room,2,12.48531,41.90383,Rome,I Centro Storico
5748,99.13,Private room,2,12.50871,41.878,Rome,VII San Giovanni/Cinecittà
5749,184.46,Entire home,4,12.50546,41.8961,Rome,I Centro Storico
5750,103.8,Entire home,4,12.55198,41.90925,Rome,IV Tiburtina
5751,622.36,Entire home,5,12.47269,41.89654,Rome,I Centro Storico
5752,346.01,Entire home,6,12.47,41.897,Rome,I Centro Storico
5753,77.15,Private room,3,12.53765,41.91262,Rome,IV Tiburtina
5754,99.13,Private room,2,12.475,41.914,Rome,II Parioli/Nomentano
5755,230.52,Entire home,4,12.50176,41.90312,Rome,I Centro Storico
5756,274.47,Entire home,2,12.46882,41.9014,Rome,I Centro Storico
5757,282.19,Entire home,2,12.46936,41.89832,Rome,I Centro Storico
5758,136.07,Entire home,4,12.50877,41.87867,Rome,VII San Giovanni/Cinecittà
5759,270.97,Entire home,6,12.49333,41.86936,Rome,VIII Appia Antica
5760,150.09,Private room,2,12.505999999999998,41.888000000000005,Rome,I Centro Storico
5761,259.28,Entire home,5,12.47314,41.89521,Rome,I Centro Storico
5762,207.61,Entire home,4,12.50118,41.89754,Rome,I Centro Storico
5763,140.51,Entire home,3,12.5483,41.860040000000005,Rome,VII San Giovanni/Cinecittà
5764,403.29,Entire home,4,12.47919,41.90813,Rome,I Centro Storico
5765,230.52,Entire home,4,12.48509,41.90099,Rome,I Centro Storico
5766,112.92,Private room,2,12.45157,41.91182,Rome,I Centro Storico
5767,194.75,Entire home,3,12.505999999999998,41.888000000000005,Rome,I Centro Storico
5768,126.72,Entire home,5,12.46054,41.92732,Rome,II Parioli/Nomentano
5769,178.85,Entire home,3,12.437,41.9,Rome,XIII Aurelia
5770,161.55,Private room,3,12.4558,41.91279,Rome,I Centro Storico
5771,162.49,Entire home,3,12.52741,41.87365,Rome,VII San Giovanni/Cinecittà
5772,161.55,Entire home,4,12.47242,41.86105,Rome,XI Arvalia/Portuense
5773,155.71,Private room,2,12.5046,41.91509,Rome,II Parioli/Nomentano
5774,184.46,Private room,3,12.50314,41.91613,Rome,II Parioli/Nomentano
5775,69.2,Private room,2,12.56766,41.88062,Rome,V Prenestino/Centocelle
5776,252.5,Entire home,3,12.51,41.879,Rome,VII San Giovanni/Cinecittà
5777,691.56,Entire home,6,12.472,41.899,Rome,I Centro Storico
5778,115.26,Private room,4,12.4149,41.90604,Rome,XIII Aurelia
5779,176.28,Entire home,2,12.45026,41.89564,Rome,XIII Aurelia
5780,194.75,Entire home,4,12.50601,41.8789,Rome,VII San Giovanni/Cinecittà
5781,265.12,Entire home,5,12.483,41.877,Rome,I Centro Storico
5782,202.93,Entire home,2,12.44879,41.89718,Rome,XIII Aurelia
5783,196.15,Entire home,2,12.44866,41.89676,Rome,XIII Aurelia
5784,173.01,Entire home,4,12.49345,41.89244,Rome,I Centro Storico
5785,179.79,Private room,3,12.52308,41.91401,Rome,II Parioli/Nomentano
5786,216.73,Entire home,4,12.51422,41.89696,Rome,II Parioli/Nomentano
5787,210.18,Entire home,4,12.505999999999998,41.902,Rome,I Centro Storico
5788,184.46,Entire home,2,12.49364,41.89747,Rome,I Centro Storico
5789,143.78,Entire home,4,12.41358,41.90582,Rome,XIII Aurelia
5790,124.61,Private room,2,12.499,41.88399999999999,Rome,I Centro Storico
5791,178.85,Entire home,3,12.47866,41.90538,Rome,I Centro Storico
5792,205.04,Entire home,4,12.47875,41.89803,Rome,I Centro Storico
5793,126.72,Private room,2,12.51143,41.88108,Rome,VII San Giovanni/Cinecittà
5794,323.33,Entire home,4,12.48362,41.90005,Rome,I Centro Storico
5795,99.13,Private room,2,12.48646,41.87303,Rome,I Centro Storico
5796,101.23,Private room,2,12.50885,41.87698,Rome,VII San Giovanni/Cinecittà
5797,99.13,Private room,2,12.48701,41.87373,Rome,I Centro Storico
5798,99.13,Private room,2,12.48614,41.87367,Rome,I Centro Storico
5799,169.03,Private room,2,12.49918,41.91199,Rome,II Parioli/Nomentano
5800,179.08,Private room,2,12.49893,41.91173,Rome,II Parioli/Nomentano
5801,296.21,Entire home,4,12.4723,41.89586,Rome,I Centro Storico
5802,152.2,Private room,2,12.50068,41.91189,Rome,II Parioli/Nomentano
5803,457.53,Entire home,6,12.483,41.898,Rome,I Centro Storico
5804,241.98,Entire home,2,12.48838,41.92648,Rome,II Parioli/Nomentano
5805,136.07,Private room,4,12.51433,41.89723,Rome,II Parioli/Nomentano
5806,170.67,Private room,2,12.465,41.901,Rome,I Centro Storico
5807,196.15,Entire home,3,12.46852,41.87687,Rome,XII Monte Verde
5808,62.19,Private room,3,12.46572,41.92547,Rome,II Parioli/Nomentano
5809,207.61,Entire home,4,12.47769,41.89318,Rome,I Centro Storico
5810,170.67,Entire home,2,12.50906,41.87794,Rome,VII San Giovanni/Cinecittà
5811,119.94,Private room,2,12.44412,41.89675,Rome,XIII Aurelia
5812,191.48,Entire home,2,12.47094,41.88946,Rome,I Centro Storico
5813,167.16,Entire home,2,12.4566,41.88344,Rome,XII Monte Verde
5814,149.86,Private room,3,12.50524,41.90448,Rome,I Centro Storico
5815,322.87,Entire home,6,12.48559,41.88297,Rome,I Centro Storico
5816,161.55,Entire home,2,12.45565,41.87093,Rome,XII Monte Verde
5817,92.11,Private room,4,12.49882,41.90566,Rome,I Centro Storico
5818,119.7,Private room,2,12.46904,41.92428,Rome,II Parioli/Nomentano
5819,80.66,Entire home,4,12.46088,41.92779,Rome,II Parioli/Nomentano
5820,234.03,Entire home,4,12.47229,41.9013,Rome,I Centro Storico
5821,193.58,Entire home,6,12.49209,41.818000000000005,Rome,IX Eur
5822,174.18,Entire home,2,12.50246,41.89153,Rome,I Centro Storico
5823,134.9,Entire home,2,12.43366,41.89947,Rome,XIII Aurelia
5824,179.79,Private room,3,12.52257,41.91284,Rome,II Parioli/Nomentano
5825,179.79,Private room,3,12.52313,41.91222,Rome,II Parioli/Nomentano
5826,126.72,Entire home,2,12.505999999999998,41.903,Rome,I Centro Storico
5827,115.26,Private room,4,12.46913,41.92333,Rome,II Parioli/Nomentano
5828,138.41,Entire home,4,12.47907,41.88845,Rome,I Centro Storico
5829,145.19,Private room,3,12.50685,41.89026,Rome,I Centro Storico
5830,299.96,Entire home,6,12.47551,41.89236,Rome,I Centro Storico
5831,103.8,Private room,4,12.5022,41.91627,Rome,II Parioli/Nomentano
5832,182.12,Private room,2,12.47282,41.88726,Rome,I Centro Storico
5833,197.09,Entire home,4,12.52313,41.87563,Rome,VII San Giovanni/Cinecittà
5834,196.85,Entire home,3,12.49209,41.89491,Rome,I Centro Storico
5835,126.72,Entire home,4,12.5073,41.8785,Rome,VII San Giovanni/Cinecittà
5836,172.77,Entire home,4,12.453,41.911,Rome,I Centro Storico
5837,214.39,Entire home,3,12.47437,41.88921,Rome,I Centro Storico
5838,184.46,Entire home,2,12.47731,41.88041,Rome,I Centro Storico
5839,172.77,Entire home,2,12.49835,41.887440000000005,Rome,I Centro Storico
5840,195.92,Entire home,3,12.49691,41.88833,Rome,I Centro Storico
5841,133.26,Private room,2,12.4652,41.90851,Rome,I Centro Storico
5842,159.21,Private room,2,12.466,41.91,Rome,I Centro Storico
5843,149.86,Private room,2,12.43275,41.89463,Rome,XIII Aurelia
5844,718.21,Entire home,6,12.47012,41.89857,Rome,I Centro Storico
5845,130.22,Private room,3,12.51736,41.91231,Rome,II Parioli/Nomentano
5846,209.71,Entire home,4,12.46825,41.90102,Rome,I Centro Storico
5847,101.23,Entire home,2,12.46166,41.85041,Rome,XI Arvalia/Portuense
5848,131.39,Entire home,4,12.5472,41.86175,Rome,VII San Giovanni/Cinecittà
5849,105.91,Private room,2,12.46652,41.93088,Rome,II Parioli/Nomentano
5850,83.0,Private room,2,12.46825,41.92967,Rome,II Parioli/Nomentano
5851,161.55,Entire home,2,12.501,41.906000000000006,Rome,I Centro Storico
5852,149.86,Private room,2,12.43278,41.89384,Rome,XIII Aurelia
5853,149.86,Entire home,2,12.43225,41.89345,Rome,XIII Aurelia
5854,334.32,Entire home,4,12.4751,41.88937,Rome,I Centro Storico
5855,101.7,Private room,2,12.44933,41.90696,Rome,I Centro Storico
5856,149.86,Entire home,3,12.5368,41.90815,Rome,IV Tiburtina
5857,276.58,Entire home,2,12.47316,41.89548,Rome,I Centro Storico
5858,86.5,Private room,2,12.55584,41.88246,Rome,V Prenestino/Centocelle
5859,168.33,Private room,2,12.45966,41.91768,Rome,I Centro Storico
5860,161.55,Private room,3,12.50138,41.89395,Rome,I Centro Storico
5861,190.07,Entire home,5,12.456,41.897,Rome,XIII Aurelia
5862,170.2,Private room,4,12.56853,41.85424,Rome,VII San Giovanni/Cinecittà
5863,172.77,Private room,2,12.56865,41.85561,Rome,VII San Giovanni/Cinecittà
5864,172.77,Private room,2,12.51524,41.93672,Rome,II Parioli/Nomentano
5865,230.52,Private room,4,12.5142,41.936690000000006,Rome,II Parioli/Nomentano
5866,102.63,Private room,3,12.44803,41.87277,Rome,XII Monte Verde
5867,195.92,Private room,4,12.51538,41.93553,Rome,II Parioli/Nomentano
5868,152.2,Private room,2,12.52296,41.93051,Rome,II Parioli/Nomentano
5869,175.34,Private room,2,12.52468,41.92937,Rome,II Parioli/Nomentano
5870,184.46,Entire home,5,12.45858,41.90298,Rome,I Centro Storico
5871,229.12,Entire home,6,12.464,41.894,Rome,I Centro Storico
5872,293.88,Entire home,2,12.50883,41.92706,Rome,II Parioli/Nomentano
5873,221.64,Entire home,2,12.474,41.889,Rome,I Centro Storico
5874,438.13,Entire home,4,12.4714,41.89434,Rome,I Centro Storico
5875,186.8,Entire home,4,12.48701,41.86482,Rome,VIII Appia Antica
5876,299.72,Entire home,4,12.47,41.9,Rome,I Centro Storico
5877,140.51,Private room,2,12.50119,41.89406,Rome,I Centro Storico
5878,345.78,Entire home,4,12.42129,41.91684,Rome,XIV Monte Mario
5879,83.0,Private room,2,12.52847,41.914190000000005,Rome,IV Tiburtina
5880,83.0,Private room,2,12.52785,41.91265,Rome,II Parioli/Nomentano
5881,83.0,Private room,2,12.52881,41.91276,Rome,IV Tiburtina
5882,131.63,Private room,2,12.51505,41.88592,Rome,VII San Giovanni/Cinecittà
5883,311.18,Entire home,4,12.47272,41.89388,Rome,I Centro Storico
5884,311.18,Entire home,4,12.457,41.914,Rome,I Centro Storico
5885,230.52,Entire home,4,12.42722,41.92582,Rome,XIV Monte Mario
5886,97.96,Private room,2,12.47376,41.85842,Rome,VIII Appia Antica
5887,185.63,Entire home,4,12.47349,41.90315,Rome,I Centro Storico
5888,120.87,Private room,2,12.45577,41.88152,Rome,XII Monte Verde
5889,230.52,Entire home,4,12.53834,41.85865,Rome,VII San Giovanni/Cinecittà
5890,308.84,Private room,3,12.474,41.902,Rome,I Centro Storico
5891,138.41,Private room,4,12.46869,41.92514,Rome,II Parioli/Nomentano
5892,115.26,Private room,4,12.46923,41.92532,Rome,II Parioli/Nomentano
5893,138.41,Entire home,4,12.46047,41.92761,Rome,II Parioli/Nomentano
5894,288.27,Entire home,6,12.47059,41.89618,Rome,I Centro Storico
5895,95.62,Private room,2,12.52584,41.91734,Rome,II Parioli/Nomentano
5896,162.25,Entire home,3,12.44683,41.875,Rome,XII Monte Verde
5897,210.88,Entire home,4,12.48443,41.89034,Rome,I Centro Storico
5898,143.78,Private room,3,12.467,41.93,Rome,II Parioli/Nomentano
5899,158.98,Private room,2,12.451,41.897,Rome,XIII Aurelia
5900,262.78,Entire home,4,12.483,41.904,Rome,I Centro Storico
5901,155.47,Private room,2,12.451,41.897,Rome,XIII Aurelia
5902,484.18,Entire home,2,12.4802,41.87377,Rome,VIII Appia Antica
5903,285.69,Entire home,6,12.46011,41.90798,Rome,I Centro Storico
5904,161.55,Private room,2,12.451,41.897,Rome,XIII Aurelia
5905,169.5,Entire home,4,12.53114,41.88206,Rome,VII San Giovanni/Cinecittà
5906,221.4,Entire home,6,12.50413,41.89012,Rome,I Centro Storico
5907,155.47,Entire home,5,12.51557,41.89526,Rome,II Parioli/Nomentano
5908,131.39,Private room,2,12.50149,41.89532,Rome,I Centro Storico
5909,224.91,Entire home,6,12.44893,41.86919,Rome,XII Monte Verde
5910,303.23,Entire home,3,12.473,41.902,Rome,I Centro Storico
5911,92.11,Entire home,2,12.53804,41.90869,Rome,IV Tiburtina
5912,518.79,Entire home,4,12.487,41.905,Rome,I Centro Storico
5913,297.38,Entire home,5,12.468,41.898,Rome,I Centro Storico
5914,380.38,Entire home,4,12.47705,41.90898,Rome,I Centro Storico
5915,148.69,Private room,2,12.501,41.897,Rome,I Centro Storico
5916,103.8,Private room,2,12.49438,41.86298,Rome,VIII Appia Antica
5917,173.94,Entire home,3,12.46772,41.88793,Rome,I Centro Storico
5918,126.72,Entire home,5,12.431,41.899,Rome,XIII Aurelia
5919,109.41,Private room,3,12.53444,41.89762,Rome,IV Tiburtina
5920,145.19,Private room,2,12.495,41.906000000000006,Rome,I Centro Storico
5921,96.79,Private room,3,12.507,41.894,Rome,I Centro Storico
5922,154.3,Entire home,4,12.54274,41.93961,Rome,III Monte Sacro
5923,145.19,Private room,2,12.495,41.906000000000006,Rome,I Centro Storico
5924,97.96,Private room,2,12.486,41.926,Rome,II Parioli/Nomentano
5925,168.33,Entire home,4,12.513,41.933,Rome,II Parioli/Nomentano
5926,138.41,Entire home,2,12.463,41.837,Rome,IX Eur
5927,223.51,Entire home,3,12.477,41.893,Rome,I Centro Storico
5928,195.92,Entire home,4,12.513,41.881,Rome,VII San Giovanni/Cinecittà
5929,145.19,Private room,2,12.495,41.906000000000006,Rome,I Centro Storico
5930,182.12,Entire home,5,12.54016,41.87362,Rome,V Prenestino/Centocelle
5931,147.52,Entire home,5,12.46156,41.88001,Rome,XII Monte Verde
5932,66.86,Private room,2,12.48466,41.86827,Rome,VIII Appia Antica
5933,173.01,Entire home,2,12.521,41.915,Rome,II Parioli/Nomentano
